date,min,max,normal_min,normal_max,precipitation,precipitation_normal
19760812,74,87,75.8,88.8,11.53,8.99
19760813,74,88,75.8,88.8,11.53,9.01
19760814,77,87,75.7,88.9,11.53,9.04
19760815,75,88,75.7,88.9,11.53,9.07
19760816,70,85,75.7,88.9,11.53,9.1
19760817,74,84,75.7,88.9,11.58,9.13
19760818,73,90,75.7,88.9,11.58,9.16
19760819,76,88,75.6,88.9,11.58,9.19
19760820,75,88,75.6,88.9,11.58,9.22
19760821,71,87,75.6,88.9,11.58,9.25
19760822,70,89,75.5,88.9,11.58,9.28
19760823,74,88,75.5,88.9,11.58,9.31
19760824,75,88,75.4,88.9,11.58,9.34
19760825,73,89,75.4,88.9,11.6,9.38
19760826,73,88,75.4,88.8,11.6,9.41
19760827,74,89,75.3,88.8,11.6,9.44
19760828,75,89,75.3,88.8,11.6,9.47
19760829,75,89,75.2,88.8,11.6,9.51
19760830,73,89,75.2,88.8,11.6,9.55
19760831,71,88,75.2,88.8,11.6,9.59
19760901,74,90,75.1,88.7,11.6,9.62
19760902,74,89,75.1,88.7,11.62,9.66
19760903,75,88,75.1,88.7,11.62,9.7
19760904,75,88,75,88.7,11.63,9.73
19760905,72,88,75,88.7,11.63,9.77
19760906,74,90,75,88.6,11.63,9.8
19760907,72,91,74.9,88.6,11.63,9.84
19760908,78,91,74.9,88.6,11.63,9.87
19760909,75,88,74.9,88.6,11.67,9.9
19760910,74,87,74.9,88.6,11.67,9.93
19760911,74,87,74.8,88.5,11.71,9.96
19760912,74,89,74.8,88.5,11.71,9.99
19760913,72,90,74.8,88.5,11.71,10.02
19760914,73,89,74.8,88.5,11.72,10.05
19760915,75,87,74.8,88.4,11.72,10.07
19760916,75,87,74.7,88.4,11.72,10.1
19760917,76,89,74.7,88.4,11.72,10.13
19760918,72,86,74.7,88.4,11.72,10.15
19760919,70,86,74.7,88.3,11.72,10.18
19760920,69,86,74.7,88.3,11.72,10.21
19760921,74,86,74.7,88.3,11.85,10.23
19760922,70,90,74.7,88.2,11.86,10.26
19760923,70,89,74.7,88.2,11.86,10.29
19760924,76,91,74.7,88.2,11.86,10.31
19760925,73,88,74.7,88.1,11.87,10.34
19760926,73,88,74.7,88.1,11.91,10.37
19760927,75,87,74.6,88.1,11.91,10.39
19760928,71,87,74.6,88,11.93,10.42
19760929,70,89,74.6,88,11.93,10.45
19760930,68,87,74.6,88,11.93,10.47
19761001,71,86,74.6,87.9,11.93,10.5
19761002,70,86,74.6,87.9,11.93,10.53
19761003,71,86,74.5,87.8,11.93,10.56
19761004,72,86,74.5,87.8,11.93,10.59
19761005,68,86,74.5,87.7,12.11,10.63
19761006,70,87,74.5,87.7,12.35,10.67
19761007,69,86,74.4,87.6,12.35,10.71
19761008,69,87,74.4,87.6,12.35,10.75
19761009,75,87,74.4,87.5,12.35,10.79
19761010,70,89,74.3,87.4,12.35,10.83
19761011,75,88,74.3,87.4,12.35,10.87
19761012,72,87,74.2,87.3,12.35,10.92
19761013,73,88,74.2,87.2,12.35,10.96
19761014,74,84,74.1,87.1,12.35,11
19761015,73,86,74.1,87.1,12.35,11.05
19761016,71,86,74,87,12.35,11.09
19761017,67,87,73.9,86.9,12.35,11.14
19761018,68,88,73.9,86.8,12.35,11.18
19761019,67,88,73.8,86.7,12.35,11.23
19761020,73,86,73.7,86.7,12.35,11.28
19761021,69,89,73.7,86.6,12.35,11.34
19761022,72,90,73.6,86.5,12.35,11.41
19761023,72,89,73.5,86.4,12.35,11.47
19761024,76,87,73.4,86.3,12.35,11.54
19761025,73,87,73.4,86.2,12.35,11.6
19761026,73,88,73.3,86.1,12.35,11.67
19761027,72,87,73.2,86,12.38,11.73
19761028,74,87,73.1,85.9,12.38,11.79
19761029,71,86,73,85.8,12.38,11.85
19761030,71,87,73,85.7,12.38,11.92
19761031,65,87,72.9,85.6,12.38,11.98
19761101,67,84,72.8,85.5,12.38,12.06
19761102,65,83,72.7,85.4,12.38,12.14
19761103,70,84,72.7,85.3,12.38,12.22
19761104,72,85,72.6,85.2,12.38,12.29
19761105,69,85,72.5,85.1,12.46,12.37
19761106,70,83,72.4,85,12.48,12.45
19761107,68,85,72.4,84.9,12.5,12.52
19761108,72,85,72.3,84.8,12.5,12.6
19761109,66,86,72.2,84.7,12.5,12.68
19761110,65,87,72.1,84.6,12.5,12.76
19761111,65,84,72.1,84.5,12.5,12.83
19761112,66,86,72,84.4,12.5,12.91
19761113,66,85,71.9,84.3,12.5,12.99
19761114,70,85,71.9,84.2,12.51,13.07
19761115,67,85,71.8,84.1,12.51,13.15
19761116,69,81,71.8,84,12.52,13.23
19761117,70,80,71.7,83.9,12.52,13.32
19761118,67,81,71.6,83.8,12.52,13.4
19761119,66,79,71.6,83.7,12.61,13.47
19761120,68,82,71.5,83.7,12.61,13.54
19761121,70,85,71.4,83.6,12.61,13.61
19761122,65,86,71.4,83.5,12.61,13.67
19761123,62,81,71.3,83.4,12.61,13.74
19761124,72,81,71.2,83.3,12.72,13.81
19761125,65,85,71.2,83.3,12.84,13.88
19761126,63,82,71.1,83.2,12.84,13.95
19761127,65,82,71,83.1,12.84,14.02
19761128,65,82,71,83,12.84,14.09
19761129,62,80,70.9,83,12.84,14.16
19761130,65,83,70.8,82.9,12.84,14.23
19761201,64,86,70.7,82.8,12.84,14.29
19761202,61,82,70.7,82.7,12.84,14.35
19761203,64,84,70.6,82.7,12.84,14.41
19761204,64,85,70.5,82.6,12.84,14.47
19761205,67,83,70.4,82.5,12.84,14.53
19761206,70,84,70.3,82.4,12.84,14.59
19761207,73,84,70.2,82.4,12.84,14.65
19761208,70,84,70.1,82.3,12.84,14.71
19761209,66,87,70,82.2,12.84,14.77
19761210,73,86,69.9,82.2,12.84,14.83
19761211,72,83,69.8,82.1,12.84,14.89
19761212,70,83,69.7,82,12.84,14.96
19761213,65,85,69.6,82,12.85,15.03
19761214,68,82,69.5,81.9,12.89,15.1
19761215,66,82,69.4,81.8,12.89,15.17
19761216,69,82,69.2,81.8,12.89,15.24
19761217,63,81,69.1,81.7,12.89,15.31
19761218,63,81,69,81.6,12.89,15.38
19761219,62,80,68.9,81.6,12.89,15.46
19761220,62,81,68.8,81.5,12.89,15.55
19761221,64,82,68.6,81.5,12.89,15.63
19761222,65,81,68.5,81.4,12.89,15.71
19761223,66,83,68.4,81.3,12.89,15.79
19761224,69,84,68.3,81.3,12.89,15.87
19761225,72,84,68.2,81.2,12.89,15.95
19761226,67,82,68.1,81.2,12.89,16.03
19761227,71,82,67.9,81.1,12.9,16.1
19761228,70,84,67.8,81.1,12.9,16.18
19761229,72,83,67.7,81,12.9,16.25
19761230,70,83,67.6,80.9,12.9,16.33
19761231,70,83,67.5,80.9,12.9,16.41
19770101,70,83,67.4,80.9,0,0.08
19770102,66,82,67.3,80.8,0.05,0.15
19770103,63,79,67.3,80.8,0.05,0.22
19770104,60,82,67.2,80.7,0.05,0.29
19770105,65,82,67.1,80.7,0.05,0.36
19770106,61,82,67,80.7,0.05,0.44
19770107,67,81,67,80.6,0.05,0.51
19770108,63,81,66.9,80.6,0.16,0.58
19770109,71,82,66.8,80.6,0.18,0.65
19770110,74,82,66.8,80.5,0.18,0.72
19770111,68,82,66.8,80.5,0.18,0.78
19770112,70,82,66.7,80.5,0.19,0.84
19770113,65,80,66.7,80.5,0.19,0.9
19770114,63,82,66.7,80.4,0.19,0.96
19770115,63,82,66.6,80.4,0.19,1.02
19770116,69,82,66.6,80.4,0.2,1.07
19770117,70,83,66.6,80.4,0.29,1.13
19770118,66,81,66.6,80.4,0.29,1.17
19770119,63,81,66.6,80.4,0.29,1.22
19770120,62,81,66.6,80.4,0.33,1.27
19770121,61,83,66.6,80.4,0.33,1.32
19770122,59,81,66.6,80.4,0.33,1.37
19770123,61,81,66.6,80.4,0.33,1.42
19770124,66,82,66.6,80.4,0.33,1.48
19770125,69,81,66.7,80.4,0.33,1.53
19770126,72,82,66.7,80.4,0.33,1.58
19770127,68,82,66.7,80.4,0.45,1.62
19770128,62,82,66.7,80.4,0.45,1.68
19770129,61,83,66.7,80.4,0.45,1.73
19770130,65,82,66.8,80.4,0.51,1.78
19770131,74,82,66.8,80.4,0.52,1.84
19770201,64,84,66.8,80.4,0.76,1.9
19770202,69,84,66.8,80.4,0.76,1.97
19770203,66,85,66.9,80.4,0.76,2.03
19770204,69,86,66.9,80.4,0.76,2.09
19770205,67,86,66.9,80.4,0.76,2.15
19770206,70,85,67,80.5,0.76,2.21
19770207,71,82,67,80.5,0.76,2.27
19770208,63,82,67,80.5,0.76,2.34
19770209,60,81,67,80.5,0.76,2.4
19770210,66,80,67,80.5,0.76,2.46
19770211,64,83,67.1,80.5,0.76,2.51
19770212,68,83,67.1,80.5,0.76,2.57
19770213,68,82,67.1,80.5,0.76,2.64
19770214,67,82,67.1,80.5,0.77,2.71
19770215,70,81,67.1,80.5,0.77,2.78
19770216,70,84,67.1,80.5,0.77,2.85
19770217,64,81,67.2,80.5,0.77,2.93
19770218,60,81,67.2,80.5,0.77,3
19770219,63,82,67.2,80.5,0.77,3.08
19770220,65,87,67.2,80.5,0.77,3.15
19770221,68,87,67.2,80.5,0.77,3.23
19770222,72,85,67.2,80.5,0.77,3.31
19770223,71,80,67.2,80.5,0.79,3.39
19770224,71,83,67.2,80.6,0.81,3.47
19770225,71,85,67.3,80.6,0.83,3.55
19770226,71,86,67.3,80.6,0.84,3.63
19770227,73,85,67.3,80.6,0.84,3.7
19770228,72,86,67.3,80.6,0.84,3.78
19770301,72,85,67.3,80.6,0.84,3.85
19770302,70,84,67.4,80.6,0.84,3.93
19770303,71,86,67.4,80.6,0.84,4
19770304,72,85,67.4,80.7,0.84,4.08
19770305,69,82,67.4,80.7,1.08,4.16
19770306,68,78,67.5,80.7,1.23,4.24
19770307,69,82,67.5,80.7,1.23,4.31
19770308,70,83,67.6,80.8,1.23,4.39
19770309,69,85,67.6,80.8,1.23,4.48
19770310,67,83,67.6,80.8,1.23,4.57
19770311,71,85,67.7,80.9,1.31,4.66
19770312,70,82,67.8,80.9,1.61,4.76
19770313,69,83,67.8,81,1.68,4.85
19770314,71,85,67.9,81,1.68,4.93
19770315,71,84,67.9,81.1,1.68,5.01
19770316,72,85,68,81.1,1.68,5.09
19770317,69,83,68.1,81.2,1.79,5.18
19770318,70,83,68.1,81.2,1.79,5.25
19770319,68,84,68.2,81.3,1.79,5.33
19770320,68,83,68.3,81.3,1.84,5.41
